code,fk_name,parent,concept_name,source,standard_semantic_hierarchy
Bon Homme County,"Bon Homme, SD",None,Feature Name,2023 GNIS,No
Stanley County,"Stanley, SD",None,Feature Name,2023 GNIS,No
Mellette County,"Mellette, SD",None,Feature Name,2023 GNIS,No
State of Tennessee,Tennessee,None,Feature Name,2023 GNIS,No
Anderson County,"Anderson, TX",None,Feature Name,2023 GNIS,No
Andrews County,"Andrews, TX",None,Feature Name,2023 GNIS,No
Angelina County,"Angelina, TX",None,Feature Name,2023 GNIS,No
Aransas County,"Aransas, TX",None,Feature Name,2023 GNIS,No
Archer County,"Archer, TX",None,Feature Name,2023 GNIS,No
Armstrong County,"Armstrong, TX",None,Feature Name,2023 GNIS,No
Atascosa County,"Atascosa, TX",None,Feature Name,2023 GNIS,No
Austin County,"Austin, TX",None,Feature Name,2023 GNIS,No
Bailey County,"Bailey, TX",None,Feature Name,2023 GNIS,No
Bandera County,"Bandera, TX",None,Feature Name,2023 GNIS,No
Bastrop County,"Bastrop, TX",None,Feature Name,2023 GNIS,No
Baylor County,"Baylor, TX",None,Feature Name,2023 GNIS,No
Bee County,"Bee, TX",None,Feature Name,2023 GNIS,No
Bell County,"Bell, TX",None,Feature Name,2023 GNIS,No
Bexar County,"Bexar, TX",None,Feature Name,2023 GNIS,No
Blanco County,"Blanco, TX",None,Feature Name,2023 GNIS,No
Borden County,"Borden, TX",None,Feature Name,2023 GNIS,No
Bosque County,"Bosque, TX",None,Feature Name,2023 GNIS,No
Bowie County,"Bowie, TX",None,Feature Name,2023 GNIS,No
Brazoria County,"Brazoria, TX",None,Feature Name,2023 GNIS,No
Brazos County,"Brazos, TX",None,Feature Name,2023 GNIS,No
Brewster County,"Brewster, TX",None,Feature Name,2023 GNIS,No
Briscoe County,"Briscoe, TX",None,Feature Name,2023 GNIS,No
Brooks County,"Brooks, TX",None,Feature Name,2023 GNIS,No
Brown County,"Brown, TX",None,Feature Name,2023 GNIS,No
Burleson County,"Burleson, TX",None,Feature Name,2023 GNIS,No
Burnet County,"Burnet, TX",None,Feature Name,2023 GNIS,No
Caldwell County,"Caldwell, TX",None,Feature Name,2023 GNIS,No
Calhoun County,"Calhoun, TX",None,Feature Name,2023 GNIS,No
Callahan County,"Callahan, TX",None,Feature Name,2023 GNIS,No
Cameron County,"Cameron, TX",None,Feature Name,2023 GNIS,No
Camp County,"Camp, TX",None,Feature Name,2023 GNIS,No
Carson County,"Carson, TX",None,Feature Name,2023 GNIS,No
Cass County,"Cass, TX",None,Feature Name,2023 GNIS,No
Castro County,"Castro, TX",None,Feature Name,2023 GNIS,No
Chambers County,"Chambers, TX",None,Feature Name,2023 GNIS,No
Cherokee County,"Cherokee, TX",None,Feature Name,2023 GNIS,No
Childress County,"Childress, TX",None,Feature Name,2023 GNIS,No
Clay County,"Clay, TX",None,Feature Name,2023 GNIS,No
Cochran County,"Cochran, TX",None,Feature Name,2023 GNIS,No
Coke County,"Coke, TX",None,Feature Name,2023 GNIS,No
Coleman County,"Coleman, TX",None,Feature Name,2023 GNIS,No
Collin County,"Collin, TX",None,Feature Name,2023 GNIS,No
Collingsworth County,"Collingsworth, TX",None,Feature Name,2023 GNIS,No
Colorado County,"Colorado, TX",None,Feature Name,2023 GNIS,No
Comal County,"Comal, TX",None,Feature Name,2023 GNIS,No
Comanche County,"Comanche, TX",None,Feature Name,2023 GNIS,No
Concho County,"Concho, TX",None,Feature Name,2023 GNIS,No
Cooke County,"Cooke, TX",None,Feature Name,2023 GNIS,No
Coryell County,"Coryell, TX",None,Feature Name,2023 GNIS,No
Cottle County,"Cottle, TX",None,Feature Name,2023 GNIS,No
Crane County,"Crane, TX",None,Feature Name,2023 GNIS,No
Crockett County,"Crockett, TX",None,Feature Name,2023 GNIS,No
Crosby County,"Crosby, TX",None,Feature Name,2023 GNIS,No
Culberson County,"Culberson, TX",None,Feature Name,2023 GNIS,No
Dallam County,"Dallam, TX",None,Feature Name,2023 GNIS,No
Dallas County,"Dallas, TX",None,Feature Name,2023 GNIS,No
Dawson County,"Dawson, TX",None,Feature Name,2023 GNIS,No
DeWitt County,"DeWitt, TX",None,Feature Name,2023 GNIS,No
Deaf Smith County,"Deaf Smith, TX",None,Feature Name,2023 GNIS,No
Delta County,"Delta, TX",None,Feature Name,2023 GNIS,No
Denton County,"Denton, TX",None,Feature Name,2023 GNIS,No
Dickens County,"Dickens, TX",None,Feature Name,2023 GNIS,No
Dimmit County,"Dimmit, TX",None,Feature Name,2023 GNIS,No
Donley County,"Donley, TX",None,Feature Name,2023 GNIS,No
Duval County,"Duval, TX",None,Feature Name,2023 GNIS,No
Eastland County,"Eastland, TX",None,Feature Name,2023 GNIS,No
Ector County,"Ector, TX",None,Feature Name,2023 GNIS,No
Edwards County,"Edwards, TX",None,Feature Name,2023 GNIS,No
El Paso County,"El Paso, TX",None,Feature Name,2023 GNIS,No
Ellis County,"Ellis, TX",None,Feature Name,2023 GNIS,No
Erath County,"Erath, TX",None,Feature Name,2023 GNIS,No
Falls County,"Falls, TX",None,Feature Name,2023 GNIS,No
Fannin County,"Fannin, TX",None,Feature Name,2023 GNIS,No
Fayette County,"Fayette, TX",None,Feature Name,2023 GNIS,No
Fisher County,"Fisher, TX",None,Feature Name,2023 GNIS,No
Floyd County,"Floyd, TX",None,Feature Name,2023 GNIS,No
Foard County,"Foard, TX",None,Feature Name,2023 GNIS,No
Fort Bend County,"Fort Bend, TX",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, TX",None,Feature Name,2023 GNIS,No
Freestone County,"Freestone, TX",None,Feature Name,2023 GNIS,No
Frio County,"Frio, TX",None,Feature Name,2023 GNIS,No
Gaines County,"Gaines, TX",None,Feature Name,2023 GNIS,No
Galveston County,"Galveston, TX",None,Feature Name,2023 GNIS,No
Garza County,"Garza, TX",None,Feature Name,2023 GNIS,No
Gillespie County,"Gillespie, TX",None,Feature Name,2023 GNIS,No
Glasscock County,"Glasscock, TX",None,Feature Name,2023 GNIS,No
Goliad County,"Goliad, TX",None,Feature Name,2023 GNIS,No
Gonzales County,"Gonzales, TX",None,Feature Name,2023 GNIS,No
Gray County,"Gray, TX",None,Feature Name,2023 GNIS,No
Grayson County,"Grayson, TX",None,Feature Name,2023 GNIS,No
Gregg County,"Gregg, TX",None,Feature Name,2023 GNIS,No
Grimes County,"Grimes, TX",None,Feature Name,2023 GNIS,No
Guadalupe County,"Guadalupe, TX",None,Feature Name,2023 GNIS,No
Hale County,"Hale, TX",None,Feature Name,2023 GNIS,No
Hall County,"Hall, TX",None,Feature Name,2023 GNIS,No
Hamilton County,"Hamilton, TX",None,Feature Name,2023 GNIS,No
Hansford County,"Hansford, TX",None,Feature Name,2023 GNIS,No
Hardeman County,"Hardeman, TX",None,Feature Name,2023 GNIS,No
Hardin County,"Hardin, TX",None,Feature Name,2023 GNIS,No
Harris County,"Harris, TX",None,Feature Name,2023 GNIS,No
Harrison County,"Harrison, TX",None,Feature Name,2023 GNIS,No
Hartley County,"Hartley, TX",None,Feature Name,2023 GNIS,No
Haskell County,"Haskell, TX",None,Feature Name,2023 GNIS,No
Hays County,"Hays, TX",None,Feature Name,2023 GNIS,No
Hemphill County,"Hemphill, TX",None,Feature Name,2023 GNIS,No
Henderson County,"Henderson, TX",None,Feature Name,2023 GNIS,No
Hidalgo County,"Hidalgo, TX",None,Feature Name,2023 GNIS,No
Hill County,"Hill, TX",None,Feature Name,2023 GNIS,No
Hockley County,"Hockley, TX",None,Feature Name,2023 GNIS,No
Hood County,"Hood, TX",None,Feature Name,2023 GNIS,No
Hopkins County,"Hopkins, TX",None,Feature Name,2023 GNIS,No
Houston County,"Houston, TX",None,Feature Name,2023 GNIS,No
Howard County,"Howard, TX",None,Feature Name,2023 GNIS,No
Hudspeth County,"Hudspeth, TX",None,Feature Name,2023 GNIS,No
Hunt County,"Hunt, TX",None,Feature Name,2023 GNIS,No
Hutchinson County,"Hutchinson, TX",None,Feature Name,2023 GNIS,No
Irion County,"Irion, TX",None,Feature Name,2023 GNIS,No
Jack County,"Jack, TX",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, TX",None,Feature Name,2023 GNIS,No
Jasper County,"Jasper, TX",None,Feature Name,2023 GNIS,No
Jeff Davis County,"Jeff Davis, TX",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, TX",None,Feature Name,2023 GNIS,No
Jim Hogg County,"Jim Hogg, TX",None,Feature Name,2023 GNIS,No
Jim Wells County,"Jim Wells, TX",None,Feature Name,2023 GNIS,No
Johnson County,"Johnson, TX",None,Feature Name,2023 GNIS,No
Jones County,"Jones, TX",None,Feature Name,2023 GNIS,No
Karnes County,"Karnes, TX",None,Feature Name,2023 GNIS,No
Kaufman County,"Kaufman, TX",None,Feature Name,2023 GNIS,No
Kendall County,"Kendall, TX",None,Feature Name,2023 GNIS,No
Kenedy County,"Kenedy, TX",None,Feature Name,2023 GNIS,No
Kent County,"Kent, TX",None,Feature Name,2023 GNIS,No
Kerr County,"Kerr, TX",None,Feature Name,2023 GNIS,No
Kimble County,"Kimble, TX",None,Feature Name,2023 GNIS,No
King County,"King, TX",None,Feature Name,2023 GNIS,No
Kinney County,"Kinney, TX",None,Feature Name,2023 GNIS,No
Kleberg County,"Kleberg, TX",None,Feature Name,2023 GNIS,No
Knox County,"Knox, TX",None,Feature Name,2023 GNIS,No
La Salle County,"La Salle, TX",None,Feature Name,2023 GNIS,No
Lamar County,"Lamar, TX",None,Feature Name,2023 GNIS,No
Lamb County,"Lamb, TX",None,Feature Name,2023 GNIS,No
Lampasas County,"Lampasas, TX",None,Feature Name,2023 GNIS,No
Lavaca County,"Lavaca, TX",None,Feature Name,2023 GNIS,No
Lee County,"Lee, TX",None,Feature Name,2023 GNIS,No
Leon County,"Leon, TX",None,Feature Name,2023 GNIS,No
Liberty County,"Liberty, TX",None,Feature Name,2023 GNIS,No
Limestone County,"Limestone, TX",None,Feature Name,2023 GNIS,No
Lipscomb County,"Lipscomb, TX",None,Feature Name,2023 GNIS,No
Live Oak County,"Live Oak, TX",None,Feature Name,2023 GNIS,No
Llano County,"Llano, TX",None,Feature Name,2023 GNIS,No
Loving County,"Loving, TX",None,Feature Name,2023 GNIS,No
Lubbock County,"Lubbock, TX",None,Feature Name,2023 GNIS,No
Lynn County,"Lynn, TX",None,Feature Name,2023 GNIS,No
Madison County,"Madison, TX",None,Feature Name,2023 GNIS,No
Marion County,"Marion, TX",None,Feature Name,2023 GNIS,No
Martin County,"Martin, TX",None,Feature Name,2023 GNIS,No
Mason County,"Mason, TX",None,Feature Name,2023 GNIS,No
Matagorda County,"Matagorda, TX",None,Feature Name,2023 GNIS,No
Maverick County,"Maverick, TX",None,Feature Name,2023 GNIS,No
McCulloch County,"McCulloch, TX",None,Feature Name,2023 GNIS,No
McLennan County,"McLennan, TX",None,Feature Name,2023 GNIS,No
McMullen County,"McMullen, TX",None,Feature Name,2023 GNIS,No
Medina County,"Medina, TX",None,Feature Name,2023 GNIS,No
Menard County,"Menard, TX",None,Feature Name,2023 GNIS,No
Midland County,"Midland, TX",None,Feature Name,2023 GNIS,No
Milam County,"Milam, TX",None,Feature Name,2023 GNIS,No
Mills County,"Mills, TX",None,Feature Name,2023 GNIS,No
Mitchell County,"Mitchell, TX",None,Feature Name,2023 GNIS,No
Montague County,"Montague, TX",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, TX",None,Feature Name,2023 GNIS,No
Moore County,"Moore, TX",None,Feature Name,2023 GNIS,No
Morris County,"Morris, TX",None,Feature Name,2023 GNIS,No
Motley County,"Motley, TX",None,Feature Name,2023 GNIS,No
Nacogdoches County,"Nacogdoches, TX",None,Feature Name,2023 GNIS,No
Navarro County,"Navarro, TX",None,Feature Name,2023 GNIS,No
Newton County,"Newton, TX",None,Feature Name,2023 GNIS,No
Nolan County,"Nolan, TX",None,Feature Name,2023 GNIS,No
Nueces County,"Nueces, TX",None,Feature Name,2023 GNIS,No
Ochiltree County,"Ochiltree, TX",None,Feature Name,2023 GNIS,No
Oldham County,"Oldham, TX",None,Feature Name,2023 GNIS,No
Orange County,"Orange, TX",None,Feature Name,2023 GNIS,No
Palo Pinto County,"Palo Pinto, TX",None,Feature Name,2023 GNIS,No
Panola County,"Panola, TX",None,Feature Name,2023 GNIS,No
Parker County,"Parker, TX",None,Feature Name,2023 GNIS,No
Parmer County,"Parmer, TX",None,Feature Name,2023 GNIS,No
Pecos County,"Pecos, TX",None,Feature Name,2023 GNIS,No
Polk County,"Polk, TX",None,Feature Name,2023 GNIS,No
Potter County,"Potter, TX",None,Feature Name,2023 GNIS,No
Presidio County,"Presidio, TX",None,Feature Name,2023 GNIS,No
Rains County,"Rains, TX",None,Feature Name,2023 GNIS,No
Randall County,"Randall, TX",None,Feature Name,2023 GNIS,No
Reagan County,"Reagan, TX",None,Feature Name,2023 GNIS,No
Real County,"Real, TX",None,Feature Name,2023 GNIS,No
Red River County,"Red River, TX",None,Feature Name,2023 GNIS,No
Reeves County,"Reeves, TX",None,Feature Name,2023 GNIS,No
Refugio County,"Refugio, TX",None,Feature Name,2023 GNIS,No
Roberts County,"Roberts, TX",None,Feature Name,2023 GNIS,No
Robertson County,"Robertson, TX",None,Feature Name,2023 GNIS,No
Rockwall County,"Rockwall, TX",None,Feature Name,2023 GNIS,No
Runnels County,"Runnels, TX",None,Feature Name,2023 GNIS,No
Rusk County,"Rusk, TX",None,Feature Name,2023 GNIS,No
Sabine County,"Sabine, TX",None,Feature Name,2023 GNIS,No
San Augustine County,"San Augustine, TX",None,Feature Name,2023 GNIS,No
San Jacinto County,"San Jacinto, TX",None,Feature Name,2023 GNIS,No
San Patricio County,"San Patricio, TX",None,Feature Name,2023 GNIS,No
San Saba County,"San Saba, TX",None,Feature Name,2023 GNIS,No
Schleicher County,"Schleicher, TX",None,Feature Name,2023 GNIS,No
Scurry County,"Scurry, TX",None,Feature Name,2023 GNIS,No
Shackelford County,"Shackelford, TX",None,Feature Name,2023 GNIS,No
Shelby County,"Shelby, TX",None,Feature Name,2023 GNIS,No
Sherman County,"Sherman, TX",None,Feature Name,2023 GNIS,No
Smith County,"Smith, TX",None,Feature Name,2023 GNIS,No
Somervell County,"Somervell, TX",None,Feature Name,2023 GNIS,No
Starr County,"Starr, TX",None,Feature Name,2023 GNIS,No
Stephens County,"Stephens, TX",None,Feature Name,2023 GNIS,No
Sterling County,"Sterling, TX",None,Feature Name,2023 GNIS,No
Stonewall County,"Stonewall, TX",None,Feature Name,2023 GNIS,No
Sutton County,"Sutton, TX",None,Feature Name,2023 GNIS,No
Swisher County,"Swisher, TX",None,Feature Name,2023 GNIS,No
Tarrant County,"Tarrant, TX",None,Feature Name,2023 GNIS,No
Taylor County,"Taylor, TX",None,Feature Name,2023 GNIS,No
Terrell County,"Terrell, TX",None,Feature Name,2023 GNIS,No
Terry County,"Terry, TX",None,Feature Name,2023 GNIS,No
Throckmorton County,"Throckmorton, TX",None,Feature Name,2023 GNIS,No
Titus County,"Titus, TX",None,Feature Name,2023 GNIS,No
Tom Green County,"Tom Green, TX",None,Feature Name,2023 GNIS,No
Travis County,"Travis, TX",None,Feature Name,2023 GNIS,No
Trinity County,"Trinity, TX",None,Feature Name,2023 GNIS,No
Tyler County,"Tyler, TX",None,Feature Name,2023 GNIS,No
Upshur County,"Upshur, TX",None,Feature Name,2023 GNIS,No
Upton County,"Upton, TX",None,Feature Name,2023 GNIS,No
Uvalde County,"Uvalde, TX",None,Feature Name,2023 GNIS,No
Val Verde County,"Val Verde, TX",None,Feature Name,2023 GNIS,No
Van Zandt County,"Van Zandt, TX",None,Feature Name,2023 GNIS,No
Victoria County,"Victoria, TX",None,Feature Name,2023 GNIS,No
Walker County,"Walker, TX",None,Feature Name,2023 GNIS,No
Waller County,"Waller, TX",None,Feature Name,2023 GNIS,No
Ward County,"Ward, TX",None,Feature Name,2023 GNIS,No
Washington County,"Washington, TX",None,Feature Name,2023 GNIS,No
Webb County,"Webb, TX",None,Feature Name,2023 GNIS,No
Wharton County,"Wharton, TX",None,Feature Name,2023 GNIS,No
Wheeler County,"Wheeler, TX",None,Feature Name,2023 GNIS,No
Wichita County,"Wichita, TX",None,Feature Name,2023 GNIS,No
Wilbarger County,"Wilbarger, TX",None,Feature Name,2023 GNIS,No
Willacy County,"Willacy, TX",None,Feature Name,2023 GNIS,No
Williamson County,"Williamson, TX",None,Feature Name,2023 GNIS,No
Wilson County,"Wilson, TX",None,Feature Name,2023 GNIS,No
Winkler County,"Winkler, TX",None,Feature Name,2023 GNIS,No
Wise County,"Wise, TX",None,Feature Name,2023 GNIS,No
Wood County,"Wood, TX",None,Feature Name,2023 GNIS,No
Yoakum County,"Yoakum, TX",None,Feature Name,2023 GNIS,No
Young County,"Young, TX",None,Feature Name,2023 GNIS,No
Zapata County,"Zapata, TX",None,Feature Name,2023 GNIS,No
Zavala County,"Zavala, TX",None,Feature Name,2023 GNIS,No
Navassa Island,"Navassa Island, UM",None,Feature Name,2023 GNIS,No
Anchorage Municipality,"Anchorage, AK",None,Feature Name,2023 GNIS,No
Aleutians East Borough,"Aleutians East, AK",None,Feature Name,2023 GNIS,No
Aleutians West Census Area,"Aleutians West (CA), AK",None,Feature Name,2023 GNIS,No
Bethel Census Area,"Bethel (CA), AK",None,Feature Name,2023 GNIS,No
Bristol Bay Borough,"Bristol Bay, AK",None,Feature Name,2023 GNIS,No
Dillingham Census Area,"Dillingham (CA), AK",None,Feature Name,2023 GNIS,No
Fairbanks North Star Borough,"Fairbanks North Star, AK",None,Feature Name,2023 GNIS,No
Haines Borough,"Haines, AK",None,Feature Name,2023 GNIS,No
Juneau City and Borough,"Juneau, AK",None,Feature Name,2023 GNIS,No
Kenai Peninsula Borough,"Kenai Peninsula, AK",None,Feature Name,2023 GNIS,No
Ketchikan Gateway Borough,"Ketchikan Gateway, AK",None,Feature Name,2023 GNIS,No
Kodiak Island Borough,"Kodiak Island, AK",None,Feature Name,2023 GNIS,No
Lake and Peninsula Borough,"Lake and Peninsula, AK",None,Feature Name,2023 GNIS,No
Matanuska-Susitna Borough,"Matanuska-Susitna, AK",None,Feature Name,2023 GNIS,No
Nome Census Area,"Nome (CA), AK",None,Feature Name,2023 GNIS,No
North Slope Borough,"North Slope, AK",None,Feature Name,2023 GNIS,No
Northwest Arctic Borough,"Northwest Arctic, AK",None,Feature Name,2023 GNIS,No
Prince of Wales-Hyder Census Area,"Prince of Wales-Hyder (CA), AK",None,Feature Name,2023 GNIS,No
Sitka City and Borough,"Sitka, AK",None,Feature Name,2023 GNIS,No
Southeast Fairbanks Census Area,"Southeast Fairbanks (CA), AK",None,Feature Name,2023 GNIS,No
Kusilvak Census Area,"Kusilvak (CA), AK",None,Feature Name,2023 GNIS,No
Yakutat City and Borough,"Yakutat, AK",None,Feature Name,2023 GNIS,No
Yukon-Koyukuk Census Area,"Yukon-Koyukuk (CA), AK",None,Feature Name,2023 GNIS,No
Denali Borough,"Denali, AK",None,Feature Name,2023 GNIS,No
Beaver County,"Beaver, UT",None,Feature Name,2023 GNIS,No
Cache County,"Cache, UT",None,Feature Name,2023 GNIS,No
Carbon County,"Carbon, UT",None,Feature Name,2023 GNIS,No
Daggett County,"Daggett, UT",None,Feature Name,2023 GNIS,No
Davis County,"Davis, UT",None,Feature Name,2023 GNIS,No
Duchesne County,"Duchesne, UT",None,Feature Name,2023 GNIS,No
Emery County,"Emery, UT",None,Feature Name,2023 GNIS,No
Garfield County,"Garfield, UT",None,Feature Name,2023 GNIS,No
Grand County,"Grand, UT",None,Feature Name,2023 GNIS,No
Iron County,"Iron, UT",None,Feature Name,2023 GNIS,No
Kane County,"Kane, UT",None,Feature Name,2023 GNIS,No
Millard County,"Millard, UT",None,Feature Name,2023 GNIS,No
Morgan County,"Morgan, UT",None,Feature Name,2023 GNIS,No
Piute County,"Piute, UT",None,Feature Name,2023 GNIS,No
Rich County,"Rich, UT",None,Feature Name,2023 GNIS,No
Salt Lake County,"Salt Lake, UT",None,Feature Name,2023 GNIS,No
San Juan County,"San Juan, UT",None,Feature Name,2023 GNIS,No
Sanpete County,"Sanpete, UT",None,Feature Name,2023 GNIS,No
Sevier County,"Sevier, UT",None,Feature Name,2023 GNIS,No
Summit County,"Summit, UT",None,Feature Name,2023 GNIS,No
Tooele County,"Tooele, UT",None,Feature Name,2023 GNIS,No
Uintah County,"Uintah, UT",None,Feature Name,2023 GNIS,No
Utah County,"Utah, UT",None,Feature Name,2023 GNIS,No
Wasatch County,"Wasatch, UT",None,Feature Name,2023 GNIS,No
Washington County,"Washington, UT",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, UT",None,Feature Name,2023 GNIS,No
Weber County,"Weber, UT",None,Feature Name,2023 GNIS,No
Juab County,"Juab, UT",None,Feature Name,2023 GNIS,No
Box Elder County,"Box Elder, UT",None,Feature Name,2023 GNIS,No
State of Utah,Utah,None,Feature Name,2023 GNIS,No
Addison County,"Addison, VT",None,Feature Name,2023 GNIS,No
Bennington County,"Bennington, VT",None,Feature Name,2023 GNIS,No
Caledonia County,"Caledonia, VT",None,Feature Name,2023 GNIS,No
Chittenden County,"Chittenden, VT",None,Feature Name,2023 GNIS,No
Essex County,"Essex, VT",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, VT",None,Feature Name,2023 GNIS,No
Grand Isle County,"Grand Isle, VT",None,Feature Name,2023 GNIS,No
Lamoille County,"Lamoille, VT",None,Feature Name,2023 GNIS,No
Orange County,"Orange, VT",None,Feature Name,2023 GNIS,No
Orleans County,"Orleans, VT",None,Feature Name,2023 GNIS,No
Rutland County,"Rutland, VT",None,Feature Name,2023 GNIS,No
Washington County,"Washington, VT",None,Feature Name,2023 GNIS,No
Windham County,"Windham, VT",None,Feature Name,2023 GNIS,No
